"magnitude","deph","region","datetime","latitude","longitude"
"4.7","35.00","off the coast of Libertador O'Higgins, Chile","Sunday, May  9, 2010 06:54:30 UTC","-34.2576","-73.2194"
"5.5","40.20","Timor Sea","Sunday, May  9, 2010 02:02:38 UTC","-8.1810","128.9290"
"4.6","42.30","Sumbawa region, Indonesia","Saturday, May  8, 2010 20:42:32 UTC","-9.7939","118.5053"
"4.5","18.30","Sumbawa region, Indonesia","Saturday, May  8, 2010 05:25:22 UTC","-8.1592","118.2842"
"5.0","10.00","Sumbawa region, Indonesia","Saturday, May  8, 2010 04:20:58 UTC","-8.1294","118.2539"
"5.9","12.00","Sumbawa region, Indonesia","Saturday, May  8, 2010 03:22:09 UTC","-8.0849","118.2510"
"5.0","10.00","southern Mid-Atlantic Ridge","Saturday, May  8, 2010 12:18:31 UTC","-47.2721","-13.4712"
"4.7","51.50","Kepulauan Obi, Indonesia","Saturday, May  8, 2010 10:54:17 UTC","-1.9144","128.2859"
"4.4","33.50","offshore Guatemala","Saturday, May  8, 2010 02:39:10 UTC","13.4135","-91.0683"
"5.2","66.30","Guadeloupe region, Leeward Islands","Friday, May  7, 2010 23:12:13 UTC","16.4384","-61.1027"
"5.1","35.00","Timor region, Indonesia","Friday, May  7, 2010 11:44:49 UTC","-10.4739","123.4983"
"5.2","10.00","Mid-Indian Ridge","Friday, May  7, 2010 10:38:13 UTC","-24.8916","69.9774"
"4.8","123.00","Guam region","Friday, May  7, 2010 06:03:54 UTC","13.4231","144.2794"
"4.8","46.70","Guam region","Friday, May  7, 2010 05:46:01 UTC","12.7938","144.2190"
"4.7","194.70","southern Sumatra, Indonesia","Thursday, May 13, 2010 22:11:54 UTC","-3.2730","102.9577"
"1.3","0.00","San Diego County urban area, California","Thursday, May 13, 2010 20:00:37 UTC","32.8270","-117.0547"
"1.4","0.00","San Diego County urban area, California","Thursday, May 13, 2010 18:30:13 UTC","32.5938","-116.9888"
"1.9","6.20","Mount Hood area, Oregon","Wednesday, May 12, 2010 03:02:50 UTC","45.3545","-121.7515"
"1.6","5.90","Mount Hood area, Oregon","Tuesday, May 11, 2010 19:03:20 UTC","45.3549","-121.7600"
"4.3","10.00","Bering Sea","Tuesday, May 11, 2010 19:48:54 UTC","60.5534","-177.6442"
"2.7","14.00","Ontario-Quebec border region, Canada","Tuesday, May 11, 2010 14:26:55 UTC","45.4675","-75.2140"
"5.3","35.00","off the west coast of northern Sumatra","Tuesday, May 11, 2010 12:17:46 UTC","3.4616","95.8854"
"2.5","2.40","Gulf of Santa Catalina, California","Tuesday, May 11, 2010 10:37:05 UTC","32.8755","-117.8728"
"4.5","78.00","Molucca Sea","Tuesday, May 11, 2010 01:28:24 UTC","1.0578","126.8579"
"1.8","8.30","Sacramento urban area, California","Friday, May  7, 2010 11:18:36 UTC","38.7883","-121.3977"
"5.6","119.40","north of Halmahera, Indonesia","Friday, May  7, 2010 07:39:27 UTC","3.5584","128.0159"
"4.9","35.00","Sea of Okhotsk","Thursday, May 13, 2010 13:56:56 UTC","55.6099","154.8180"
"4.9","93.40","Kyushu, Japan","Thursday, May 13, 2010 11:01:14 UTC","33.3491","131.4860"
"4.6","10.00","Carlsberg Ridge","Thursday, May 13, 2010 04:49:59 UTC","3.3752","63.4059"
"4.7","62.90","Mindanao, Philippines","Thursday, May 13, 2010 02:11:13 UTC","9.1416","125.5674"
"4.5","10.00","northern East Pacific Rise","Thursday, May 13, 2010 02:06:57 UTC","12.0140","-104.8379"
"4.7","37.80","Biak region, Indonesia","Wednesday, May 12, 2010 11:48:01 UTC","-0.7464","136.5760"
"4.2","54.90","southern Greece","Tuesday, May 11, 2010 20:23:44 UTC","36.3235","21.8826"
