 time,mag,place
1991-11-25 07:32:43.170Z,4.5,"near the east coast of Honshu, Japan"
1991-11-25 06:04:52.500Z,4.5,"near the east coast of Honshu, Japan"
1991-11-24 21:26:13.530Z,4.2,"near the west coast of Honshu, Japan"
1991-11-24 12:06:59.960Z,4,"eastern Honshu, Japan"
1991-11-21 10:39:30.360Z,4.2,"Hokkaido, Japan region"
1991-11-20 01:50:28.330Z,4.7,"Izu Islands, Japan region"
1991-11-19 08:24:02.690Z,4.9,"near the south coast of Honshu, Japan"
1991-11-18 08:56:06.760Z,5,"off the east coast of Honshu, Japan"
1991-11-18 00:18:05.840Z,4.6,"near the west coast of Honshu, Japan"
1991-11-17 20:24:39.870Z,4.8,"Hokkaido, Japan region"
1991-11-17 07:46:07.690Z,5.2,"near the east coast of Honshu, Japan"
1991-11-14 20:09:32.520Z,4.8,"Izu Islands, Japan region"
1991-11-13 19:20:04.260Z,5.4,"near the south coast of Honshu, Japan"
1991-11-11 11:42:49.890Z,4,"Hokkaido, Japan region"
1991-11-11 11:15:22.780Z,4.9,"Hokkaido, Japan region"
1991-11-10 22:21:43.230Z,4.9,"Hokkaido, Japan region"
1991-11-10 21:12:08.110Z,4.3,"Izu Islands, Japan region"
1991-11-10 17:38:50.460Z,4.5,"off the east coast of Honshu, Japan"
1991-11-08 16:50:27.440Z,4.2,"Izu Islands, Japan region"
1991-11-08 14:36:54.820Z,4.4,"Hokkaido, Japan region"
1991-11-08 12:04:38.420Z,4.5,"Hokkaido, Japan region"
1991-11-04 05:17:38.230Z,5.2,"Izu Islands, Japan region"
1991-11-03 14:56:37.760Z,4.9,"Izu Islands, Japan region"
1991-11-02 22:19:35.700Z,4.1,"southeast of Shikoku, Japan"
1991-10-31 23:00:06.560Z,4.6,"off the east coast of Honshu, Japan"
1991-10-30 12:42:06.070Z,4,"near the east coast of Honshu, Japan"
1991-10-28 20:18:14.680Z,4.3,"Izu Islands, Japan region"
1991-10-28 01:09:10.860Z,5.2,"Kyushu, Japan"
1991-10-27 06:38:07.630Z,4.6,"Kyushu, Japan"
1991-10-27 05:06:45.980Z,5.2,"near the east coast of Honshu, Japan"
1991-10-26 15:36:40.970Z,4.5,"Hokkaido, Japan region"
1991-10-25 10:39:01.380Z,5.5,"Hokkaido, Japan region"
1991-10-24 08:54:55.290Z,4.6,"near the south coast of Honshu, Japan"
1991-10-24 08:46:55.910Z,4.6,"near the south coast of Honshu, Japan"
1991-10-23 18:22:49.430Z,4.9,"off the east coast of Honshu, Japan"
1991-10-20 09:51:27.810Z,5.1,"near the south coast of western Honshu, Japan"
1991-10-19 14:03:22.670Z,4.6,"near the south coast of Honshu, Japan"
1991-10-19 09:59:14.220Z,4.6,"off the east coast of Honshu, Japan"
1991-10-18 23:31:16.660Z,4.9,"eastern Honshu, Japan"
1991-10-18 10:57:13.070Z,4.4,"near the south coast of Honshu, Japan"
1991-10-18 10:32:18.590Z,5.2,"Izu Islands, Japan region"
1991-10-18 05:53:12.790Z,4.9,"off the east coast of Honshu, Japan"
1991-10-17 16:57:27.120Z,5.1,"Hokkaido, Japan region"
1991-10-16 06:05:55.080Z,5.1,"Izu Islands, Japan region"
1991-10-14 19:54:00.350Z,4.6,"near the east coast of Honshu, Japan"
1991-10-11 11:52:16.070Z,4.5,eastern Sea of Japan
1991-10-10 13:19:27.590Z,4.2,"Izu Islands, Japan region"
1991-10-09 20:02:23.320Z,4.7,"eastern Honshu, Japan"
1991-10-09 06:58:27.270Z,4.6,"Izu Islands, Japan region"
1991-10-08 10:51:02.520Z,4.6,"near the west coast of Honshu, Japan"
1991-10-07 10:38:31.930Z,5,"off the east coast of Honshu, Japan"
1991-10-04 08:31:15.340Z,4.3,"near the south coast of Honshu, Japan"
1991-10-02 21:24:26.560Z,4.5,"Izu Islands, Japan region"
1991-09-29 21:21:55.630Z,4.4,"near the east coast of Honshu, Japan"
1991-09-29 05:00:00.410Z,4.7,"near the east coast of Honshu, Japan"
1991-09-29 04:42:23.950Z,4.7,"near the east coast of Honshu, Japan"
1991-09-29 04:13:58.580Z,5.1,"near the east coast of Honshu, Japan"
1991-09-28 10:48:26.730Z,5.1,"Bonin Islands, Japan region"
1991-09-28 09:38:23.760Z,5.2,"Bonin Islands, Japan region"
1991-09-28 03:02:41.190Z,4.6,"Izu Islands, Japan region"
1991-09-26 20:38:27.740Z,4.5,"Izu Islands, Japan region"
1991-09-26 17:14:33.810Z,4.5,"Hokkaido, Japan region"
1991-09-26 12:43:21.630Z,4.4,"near the east coast of Honshu, Japan"
1991-09-21 20:19:21.090Z,4.8,Sea of Japan
1991-09-20 20:55:36.110Z,4.5,"Hokkaido, Japan region"
1991-09-18 07:13:06.430Z,4.9,Sea of Japan
1991-09-17 03:06:23.150Z,4.3,"Kyushu, Japan"
1991-09-11 07:14:20.020Z,4.4,"near the east coast of Honshu, Japan"
1991-09-08 20:53:24.380Z,4.6,Sea of Japan
1991-09-07 14:19:19.110Z,4.2,"near the east coast of Honshu, Japan"
1991-09-06 20:41:39.480Z,4.6,"Izu Islands, Japan region"
1991-09-03 19:29:54.420Z,4.4,"Izu Islands, Japan region"
1991-09-03 10:19:32.470Z,4,"Izu Islands, Japan region"
1991-09-03 09:08:56.780Z,4.2,"Izu Islands, Japan region"
1991-09-03 08:44:50.000Z,6.2,"Izu Islands, Japan region"
1991-09-02 16:18:14.000Z,4.5,"Hokkaido, Japan region"
1991-09-02 04:38:38.320Z,4.4,"Hokkaido, Japan region"
1991-09-02 03:03:42.950Z,5.2,"Hokkaido, Japan region"
1991-08-28 23:10:16.400Z,4,"off the east coast of Honshu, Japan"
1991-08-28 21:53:14.000Z,4.8,"near the east coast of Honshu, Japan"
1991-08-28 01:29:02.050Z,5.5,"western Honshu, Japan"
1991-08-26 14:59:44.910Z,5.7,"Hokkaido, Japan region"
1991-08-26 12:51:16.030Z,4,"southeast of Shikoku, Japan"
1991-08-23 04:50:24.230Z,4.6,"Kyushu, Japan"
1991-08-16 14:16:41.370Z,4.9,"Hokkaido, Japan region"
1991-08-14 18:31:51.040Z,4.6,"near the east coast of Honshu, Japan"
1991-08-11 21:40:45.070Z,4.6,"Hokkaido, Japan region"
1991-08-11 03:07:18.700Z,5,"off the east coast of Honshu, Japan"
1991-08-10 21:41:09.870Z,4.1,"near the east coast of Honshu, Japan"
1991-08-07 05:16:28.790Z,4.4,"off the east coast of Honshu, Japan"
1991-08-06 23:27:40.800Z,4.2,"southeast of the Ryukyu Islands, Japan"
1991-08-06 14:49:32.000Z,5.7,"near the east coast of Honshu, Japan"
1991-08-01 13:21:54.670Z,4.4,"eastern Honshu, Japan"
1991-07-31 22:27:59.620Z,4.7,"near the east coast of Honshu, Japan"
1991-07-31 21:44:27.920Z,4.7,"Izu Islands, Japan region"
1991-07-30 14:32:23.650Z,4.5,"Kyushu, Japan"
1991-07-30 05:16:05.040Z,5.2,"Kyushu, Japan"
1991-07-29 17:54:10.390Z,4.2,"off the east coast of Honshu, Japan"
1991-07-29 13:18:28.700Z,4.1,"Hokkaido, Japan region"
1991-07-29 11:49:10.740Z,4.2,"Hokkaido, Japan region"
1991-07-24 09:36:37.340Z,5.3,"Izu Islands, Japan region"
1991-07-23 14:53:47.360Z,4.6,"near the east coast of Honshu, Japan"
1991-07-19 16:28:35.650Z,4.7,"near the east coast of Honshu, Japan"
1991-07-18 21:25:55.360Z,4.7,"off the east coast of Honshu, Japan"
1991-07-14 19:27:59.430Z,4.2,Sea of Japan
1991-07-14 14:19:08.610Z,5.2,"eastern Honshu, Japan"
1991-07-13 00:51:21.700Z,4.3,"eastern Honshu, Japan"
1991-07-09 18:28:48.700Z,4.7,"near the east coast of Honshu, Japan"
1991-07-04 10:32:36.730Z,5,"Bonin Islands, Japan region"
1991-07-03 03:13:19.360Z,4.2,"off the east coast of Honshu, Japan"
1991-07-02 04:24:28.230Z,4.3,"Hokkaido, Japan region"
1991-07-01 02:26:26.730Z,4.1,"eastern Honshu, Japan"
1991-06-29 09:57:48.800Z,4,"near the east coast of Honshu, Japan"
1991-06-28 23:01:28.670Z,4.8,"Hokkaido, Japan region"
1991-06-28 11:11:09.930Z,4.5,"near the south coast of Honshu, Japan"
1991-06-27 00:11:04.480Z,4.5,"Kyushu, Japan"
1991-06-26 22:53:39.090Z,4.7,"Hokkaido, Japan region"
1991-06-25 04:03:29.410Z,4.4,"near the east coast of Honshu, Japan"
1991-06-25 03:49:18.490Z,5.4,"near the east coast of Honshu, Japan"
1991-06-23 17:22:34.720Z,4.2,"Bonin Islands, Japan region"
1991-06-23 11:38:30.860Z,5,"Hokkaido, Japan region"
1991-06-19 15:07:44.870Z,4.6,"Hokkaido, Japan region"
1991-06-19 08:05:43.250Z,4.3,"near the east coast of Honshu, Japan"
1991-06-16 20:49:01.660Z,5.4,"off the east coast of Honshu, Japan"
1991-06-15 01:21:41.800Z,5,"eastern Honshu, Japan"
1991-06-14 17:37:09.090Z,4.6,"near the east coast of Honshu, Japan"
1991-06-14 13:28:33.710Z,4.5,eastern Sea of Japan
1991-06-14 12:35:34.290Z,4.9,eastern Sea of Japan
1991-06-13 18:05:39.210Z,4.7,"Izu Islands, Japan region"
1991-06-12 20:11:36.000Z,5.5,"Hokkaido, Japan region"
1991-06-09 16:28:19.840Z,4.7,"near the east coast of Honshu, Japan"
1991-06-09 16:28:05.950Z,4.4,"near the east coast of Honshu, Japan"
1991-06-06 20:46:49.630Z,5,"Bonin Islands, Japan region"
1991-06-06 07:47:21.350Z,4.6,eastern Sea of Japan
1991-06-04 17:20:37.250Z,4.9,"off the east coast of Honshu, Japan"
1991-06-03 16:53:22.520Z,4.2,"Izu Islands, Japan region"
1991-06-03 03:16:20.200Z,4.5,"Izu Islands, Japan region"
1991-06-02 21:57:58.360Z,4.8,"eastern Honshu, Japan"
1991-06-02 17:35:41.840Z,4.8,"off the east coast of Honshu, Japan"
1991-06-02 03:05:27.170Z,4.9,"off the east coast of Honshu, Japan"
1991-05-29 23:25:06.900Z,4.5,"near the south coast of Honshu, Japan"
1991-05-29 00:55:23.620Z,4.5,"Hokkaido, Japan region"
1991-05-27 01:24:50.480Z,5,"Izu Islands, Japan region"
1991-05-27 01:14:07.400Z,5,"near the south coast of Honshu, Japan"
1991-05-26 02:08:18.950Z,4.2,"Bonin Islands, Japan region"
1991-05-23 18:52:34.160Z,4.6,"Izu Islands, Japan region"
1991-05-18 01:02:02.230Z,4.8,"near the south coast of Honshu, Japan"
1991-05-14 13:31:54.390Z,4.5,"near the east coast of Honshu, Japan"
1991-05-14 09:25:11.400Z,4.3,Sea of Japan
1991-05-13 19:00:43.580Z,4.9,"Hokkaido, Japan region"
1991-05-13 03:24:20.220Z,4.7,"near the east coast of Honshu, Japan"
1991-05-07 13:09:32.000Z,5.8,"off the east coast of Honshu, Japan"
1991-05-06 12:48:51.930Z,4.8,"Izu Islands, Japan region"
1991-05-06 09:31:42.850Z,5.2,"southeast of the Ryukyu Islands, Japan"
1991-05-03 02:14:15.000Z,6.7,"Bonin Islands, Japan region"
1991-04-29 16:51:27.490Z,4.7,"Primor'ye, Russia"
1991-04-29 06:46:03.690Z,4.5,"off the east coast of Honshu, Japan"
1991-04-27 22:37:38.030Z,4,"off the east coast of Honshu, Japan"
1991-04-26 05:11:44.220Z,4.1,"Shikoku, Japan"
1991-04-24 22:12:02.910Z,4.7,"near the south coast of Honshu, Japan"
1991-04-24 18:11:53.650Z,4.3,"near the east coast of Honshu, Japan"
1991-04-24 00:32:01.690Z,5.3,"Hokkaido, Japan region"
1991-04-23 14:33:02.260Z,4.3,"near the south coast of Honshu, Japan"
1991-04-23 13:52:00.230Z,4,"Izu Islands, Japan region"
1991-04-23 12:00:00.010Z,4,"near the south coast of Honshu, Japan"
1991-04-20 14:29:00.720Z,4.3,"off the east coast of Honshu, Japan"
1991-04-20 08:51:04.400Z,4.1,"near the south coast of western Honshu, Japan"
1991-04-19 07:16:46.170Z,4.3,"near the east coast of Honshu, Japan"
1991-04-15 07:34:04.550Z,4.5,"near the east coast of Honshu, Japan"
1991-04-15 03:01:22.130Z,4.4,"Hokkaido, Japan region"
1991-04-14 06:36:17.450Z,4.3,"Primor'ye, Russia"
1991-04-12 18:27:30.050Z,4.4,"Izu Islands, Japan region"
1991-04-08 23:26:13.520Z,4.6,"near the east coast of Honshu, Japan"
1991-04-08 21:08:19.770Z,4.5,"Izu Islands, Japan region"
1991-04-07 09:09:04.750Z,4.3,"eastern Honshu, Japan"
1991-04-03 20:27:39.300Z,4.8,"off the east coast of Honshu, Japan"
1991-04-02 18:05:49.260Z,4.3,"Bonin Islands, Japan region"
1991-04-01 22:33:42.090Z,4.7,"near the east coast of Honshu, Japan"
1991-04-01 18:34:36.220Z,4.7,"off the east coast of Honshu, Japan"
1991-04-01 18:26:34.100Z,4.8,"off the east coast of Honshu, Japan"
1991-04-01 04:40:41.270Z,4.2,"off the east coast of Honshu, Japan"
1991-03-31 16:45:00.610Z,4.2,"near the south coast of Honshu, Japan"
1991-03-31 08:05:34.950Z,4.3,"off the east coast of Honshu, Japan"
1991-03-31 08:01:12.610Z,4.3,"off the east coast of Honshu, Japan"
1991-03-28 18:11:05.040Z,4,"Hokkaido, Japan region"
1991-03-26 23:29:17.510Z,4,"near the west coast of Honshu, Japan"
1991-03-24 23:37:39.220Z,4.5,"off the east coast of Honshu, Japan"
1991-03-20 19:41:46.890Z,4.2,"off the east coast of Honshu, Japan"
1991-03-18 21:56:32.190Z,4.3,"eastern Honshu, Japan"
1991-03-17 05:22:22.660Z,4.9,"near the east coast of Honshu, Japan"
1991-03-15 00:01:34.800Z,5,"near the east coast of Honshu, Japan"
1991-03-13 15:29:04.580Z,4.6,"Izu Islands, Japan region"
1991-03-11 23:27:17.190Z,4.3,"off the east coast of Honshu, Japan"
1991-03-11 21:42:03.870Z,4,"off the east coast of Honshu, Japan"
1991-03-08 07:49:32.470Z,4.9,"off the east coast of Honshu, Japan"
1991-03-04 13:39:17.830Z,4.6,"eastern Honshu, Japan"
1991-03-03 14:32:10.450Z,4.7,"Hokkaido, Japan region"
1991-03-01 23:06:36.730Z,5.2,"near the east coast of Honshu, Japan"
1991-02-28 18:05:28.800Z,5.1,"Izu Islands, Japan region"
1991-02-28 13:00:44.980Z,4.6,"Bonin Islands, Japan region"
1991-02-27 22:32:32.480Z,4.7,"near the east coast of Honshu, Japan"
1991-02-26 11:03:08.410Z,4.9,"Bonin Islands, Japan region"
1991-02-25 21:54:37.400Z,4.7,"Hokkaido, Japan region"
1991-02-22 12:27:31.050Z,4.7,"near the west coast of Honshu, Japan"
1991-02-20 02:01:23.200Z,4.3,"off the east coast of Honshu, Japan"
1991-02-17 19:02:06.490Z,4.1,"southeast of Shikoku, Japan"
1991-02-13 10:53:24.870Z,4.3,"Izu Islands, Japan region"
1991-02-11 08:07:46.090Z,4.2,"near the east coast of Honshu, Japan"
1991-02-09 11:59:20.730Z,4.1,"off the east coast of Honshu, Japan"
1991-02-09 08:05:12.230Z,4.6,"southeast of the Ryukyu Islands, Japan"
1991-02-08 16:26:01.860Z,4.9,"Izu Islands, Japan region"
1991-02-02 21:17:26.430Z,4.1,"near the east coast of Honshu, Japan"
1991-02-02 15:00:15.570Z,4.8,"near the east coast of Honshu, Japan"
1991-02-01 01:55:07.430Z,4.8,"Bonin Islands, Japan region"
1991-01-27 18:02:18.120Z,4,"near the east coast of Honshu, Japan"
1991-01-27 15:34:07.100Z,4,eastern Sea of Japan
1991-01-27 09:56:46.960Z,4.6,"eastern Honshu, Japan"
1991-01-25 13:39:05.220Z,4.9,"near the east coast of Honshu, Japan"
1991-01-24 21:36:27.020Z,5.5,"off the east coast of Honshu, Japan"
1991-01-23 18:26:36.630Z,4.4,"off the east coast of Honshu, Japan"
1991-01-22 21:35:04.740Z,4.7,"off the east coast of Honshu, Japan"
1991-01-22 21:00:26.400Z,4.7,"off the east coast of Honshu, Japan"
1991-01-21 21:31:34.650Z,4.7,"off the east coast of Honshu, Japan"
1991-01-19 22:00:49.260Z,4.5,"Hokkaido, Japan region"
1991-01-19 17:51:35.370Z,4.8,"Bonin Islands, Japan region"
1991-01-16 14:49:22.960Z,4.9,"near the east coast of Honshu, Japan"
1991-01-15 05:52:05.440Z,4.7,"Hokkaido, Japan region"
1991-01-13 07:51:07.120Z,4.6,"near the east coast of Honshu, Japan"
1991-01-08 15:55:38.860Z,4.3,"near the south coast of Honshu, Japan"
1991-01-06 23:56:42.680Z,4.3,"Shikoku, Japan"
1991-01-06 17:15:21.000Z,5.1,"Izu Islands, Japan region"
1991-01-05 12:38:05.090Z,4,"near the east coast of Honshu, Japan"
1991-01-04 03:02:55.750Z,4.5,eastern Sea of Japan
1991-01-03 18:36:57.610Z,5,"Shikoku, Japan"
1991-01-01 12:06:29.730Z,5.1,"near the east coast of Honshu, Japan"
1991-01-01 04:50:15.630Z,4.4,"Izu Islands, Japan region"
1990-12-31 11:01:02.920Z,4.7,"near the west coast of Honshu, Japan"
1990-12-30 23:05:11.150Z,4.9,"near the east coast of Honshu, Japan"
1990-12-30 12:29:38.770Z,4.4,"near the east coast of Honshu, Japan"
1990-12-30 09:34:05.450Z,4.6,"near the east coast of Honshu, Japan"
1990-12-28 03:27:30.120Z,4.9,"Hokkaido, Japan region"
1990-12-24 21:09:03.300Z,5,"Hokkaido, Japan region"
1990-12-24 12:37:40.120Z,4.9,"off the east coast of Honshu, Japan"
1990-12-21 03:25:49.460Z,4.7,"Hokkaido, Japan region"
1990-12-21 01:29:40.650Z,4.2,"near the south coast of Honshu, Japan"
1990-12-19 01:15:43.090Z,4.1,"Izu Islands, Japan region"
1990-12-18 04:06:11.480Z,4.7,"Hokkaido, Japan region"
1990-12-17 20:50:52.250Z,4,"near the east coast of Honshu, Japan"
1990-12-16 05:23:54.820Z,5,"near the east coast of Honshu, Japan"
1990-12-14 08:36:50.000Z,4.2,"off the east coast of Honshu, Japan"
1990-12-13 15:05:25.720Z,4,"Bonin Islands, Japan region"
1990-12-13 10:13:20.590Z,5,"near the east coast of Honshu, Japan"
1990-12-13 04:33:42.260Z,4.8,"near the east coast of Honshu, Japan"
1990-12-12 18:50:35.200Z,4.7,"western Honshu, Japan"
1990-12-11 13:50:29.140Z,4.1,"near the east coast of Honshu, Japan"
1990-12-11 13:25:43.020Z,4.8,"eastern Honshu, Japan"
1990-12-11 01:09:12.920Z,4.4,"near the east coast of Honshu, Japan"
1990-12-10 22:56:04.620Z,4.5,"near the east coast of Honshu, Japan"
1990-12-10 06:54:19.690Z,4,"near the east coast of Honshu, Japan"
1990-12-09 23:33:02.350Z,4.6,"Izu Islands, Japan region"
1990-12-09 03:40:52.220Z,4.5,"near the east coast of Honshu, Japan"
1990-12-09 03:12:21.780Z,4.4,"Hokkaido, Japan region"
1990-12-08 09:38:51.050Z,4.3,"near the west coast of Honshu, Japan"
1990-12-07 19:35:43.740Z,4.3,"eastern Honshu, Japan"
1990-12-07 13:30:11.020Z,4.9,"near the west coast of Honshu, Japan"
1990-12-07 12:34:48.280Z,4.4,"near the west coast of Honshu, Japan"
1990-12-07 11:43:29.800Z,4.1,"near the west coast of Honshu, Japan"
1990-12-07 11:23:00.230Z,4.2,"near the west coast of Honshu, Japan"
1990-12-07 11:21:07.290Z,4.1,"near the west coast of Honshu, Japan"
1990-12-07 10:41:26.080Z,4.6,"near the west coast of Honshu, Japan"
1990-12-07 09:43:18.370Z,4.2,"near the west coast of Honshu, Japan"
1990-12-07 09:40:43.620Z,5.1,"near the west coast of Honshu, Japan"
1990-12-07 09:38:16.460Z,5.3,"near the west coast of Honshu, Japan"
1990-12-02 08:05:54.400Z,5.5,"off the east coast of Honshu, Japan"
1990-12-01 11:23:32.070Z,4,"western Honshu, Japan"
1990-11-29 12:00:51.720Z,4.7,"near the east coast of Honshu, Japan"
1990-11-29 09:24:59.090Z,4.5,Sea of Japan
1990-11-28 18:47:38.640Z,4.2,"Bonin Islands, Japan region"
1990-11-27 18:10:00.450Z,4.3,"near the east coast of Honshu, Japan"
1990-11-25 16:22:56.960Z,4.7,"Kyushu, Japan"
1990-11-24 17:24:38.710Z,4.8,Sea of Japan
1990-11-23 14:14:18.040Z,4.3,"southeast of the Ryukyu Islands, Japan"
1990-11-23 10:33:30.670Z,4.6,"western Honshu, Japan"
1990-11-23 01:18:58.020Z,4.8,"off the east coast of Honshu, Japan"
1990-11-22 06:08:21.710Z,4.6,"Hokkaido, Japan region"
1990-11-21 15:24:16.180Z,4.7,"Izu Islands, Japan region"
1990-11-20 07:24:07.200Z,5,"Bonin Islands, Japan region"
1990-11-18 13:59:30.440Z,4.2,"near the east coast of Honshu, Japan"
1990-11-18 11:30:27.790Z,5,"Hokkaido, Japan region"
1990-11-18 09:49:47.200Z,4.4,"Hokkaido, Japan region"
1990-11-17 19:15:10.430Z,4.6,"near the east coast of Honshu, Japan"
1990-11-16 22:54:49.060Z,4.7,"Bonin Islands, Japan region"
1990-11-15 16:40:52.280Z,4.5,"off the east coast of Honshu, Japan"
1990-11-12 12:59:10.510Z,4.4,"Hokkaido, Japan region"
1990-11-12 12:23:01.430Z,4.7,"Izu Islands, Japan region"
1990-11-11 15:01:17.360Z,4.3,"Izu Islands, Japan region"
1990-11-11 07:48:22.360Z,5.4,"Izu Islands, Japan region"
1990-11-11 07:46:06.840Z,4.5,"Izu Islands, Japan region"
1990-11-10 21:13:02.490Z,4.9,"Izu Islands, Japan region"
1990-11-10 19:05:54.110Z,5.1,"Hokkaido, Japan region"
1990-11-05 17:29:16.790Z,4.6,"Izu Islands, Japan region"
1990-11-05 00:20:05.320Z,4.9,"near the south coast of Honshu, Japan"
1990-11-04 12:41:53.720Z,4.7,"Izu Islands, Japan region"
1990-11-04 11:13:22.710Z,4.6,"Izu Islands, Japan region"
1990-11-02 12:50:17.820Z,5.4,"Hokkaido, Japan region"
1990-10-31 21:20:06.740Z,4.5,"Hokkaido, Japan region"
1990-10-30 18:24:14.530Z,4.9,"near the east coast of Honshu, Japan"
1990-10-30 03:45:22.660Z,4.4,"Shikoku, Japan"
1990-10-29 11:31:38.640Z,4.6,"near the east coast of Honshu, Japan"
1990-10-28 20:12:30.180Z,4.5,"near the west coast of Honshu, Japan"
1990-10-27 14:04:41.810Z,4.6,"near the south coast of Honshu, Japan"
1990-10-25 17:29:17.560Z,4.3,"near the east coast of Honshu, Japan"
1990-10-25 00:41:59.940Z,4.3,"off the east coast of Honshu, Japan"
1990-10-24 23:09:42.300Z,5.1,"off the east coast of Honshu, Japan"
1990-10-24 11:27:10.290Z,4.5,"near the east coast of Honshu, Japan"
1990-10-20 05:47:50.340Z,4.4,"eastern Honshu, Japan"
1990-10-19 11:13:40.680Z,4.1,"Bonin Islands, Japan region"
1990-10-19 01:49:31.220Z,4.4,"eastern Honshu, Japan"
1990-10-17 11:27:27.110Z,4.4,"Izu Islands, Japan region"
1990-10-16 01:29:24.250Z,4.5,"off the east coast of Honshu, Japan"
1990-10-12 09:50:04.150Z,4.3,"near the east coast of Honshu, Japan"
1990-10-11 02:18:59.940Z,4.4,"Shikoku, Japan"
1990-10-10 15:32:16.270Z,5.1,North Pacific Ocean
1990-10-10 08:22:53.660Z,5.2,"Bonin Islands, Japan region"
1990-10-09 03:08:11.500Z,4.8,"Izu Islands, Japan region"
1990-10-06 23:14:24.880Z,4.2,"off the east coast of Honshu, Japan"
1990-10-06 14:33:01.320Z,5.2,"near the east coast of Honshu, Japan"
1990-10-04 23:17:33.130Z,4.8,"eastern Honshu, Japan"
1990-10-04 14:39:02.370Z,4.5,"Izu Islands, Japan region"
1990-10-03 04:22:02.250Z,4.9,"eastern Honshu, Japan"
1990-09-30 10:23:36.310Z,4.3,"Izu Islands, Japan region"
1990-09-28 22:57:13.920Z,4.9,"near the south coast of western Honshu, Japan"
1990-09-25 07:24:35.290Z,4.5,"Izu Islands, Japan region"
1990-09-24 02:53:54.570Z,4.3,"Izu Islands, Japan region"
1990-09-24 00:59:21.860Z,4.5,"near the east coast of Honshu, Japan"
1990-09-23 23:47:58.840Z,4.3,"Izu Islands, Japan region"
1990-09-23 22:09:05.000Z,6.1,"Izu Islands, Japan region"
1990-09-23 21:53:02.760Z,4.2,"Izu Islands, Japan region"
1990-09-23 21:13:08.000Z,6.5,"Izu Islands, Japan region"
1990-09-23 10:06:02.080Z,4.5,"off the east coast of Honshu, Japan"
1990-09-22 23:28:27.320Z,4.7,"near the east coast of Honshu, Japan"
1990-09-19 17:49:51.330Z,4.7,"Kyushu, Japan"
1990-09-17 08:19:51.640Z,4.3,"Bonin Islands, Japan region"
1990-09-17 03:04:24.700Z,4.8,"Izu Islands, Japan region"
1990-09-16 15:57:22.880Z,4.5,"Hokkaido, Japan region"
1990-09-16 03:24:28.590Z,4,"Hokkaido, Japan region"
1990-09-15 05:03:59.980Z,4.7,"Hokkaido, Japan region"
1990-09-14 16:46:57.130Z,4.2,"near the east coast of Honshu, Japan"
1990-09-14 01:18:05.130Z,4.6,"Bonin Islands, Japan region"
1990-09-13 02:58:46.550Z,5.4,"Izu Islands, Japan region"
1990-09-12 02:09:19.800Z,5,"Izu Islands, Japan region"
1990-09-11 08:19:46.660Z,4.4,"off the east coast of Honshu, Japan"
1990-09-10 12:42:51.430Z,4.9,"off the east coast of Honshu, Japan"
1990-09-09 02:50:26.620Z,5.5,"Bonin Islands, Japan region"
1990-09-06 08:37:41.500Z,4.5,"Izu Islands, Japan region"
1990-09-05 18:35:22.700Z,4.9,"Hokkaido, Japan region"
1990-09-05 05:45:38.640Z,4.5,"near the east coast of Honshu, Japan"
